record_id,catalog,control_number,control_number_identifier,ldr06_record_type,ldr07_bib_level,ldr17_encoding_level,ldr18_description_form,ldr19_multipart_level,agency_040a,cataloging_lang_040b,convention_040e,date_type_008,year1_008,year2_008,place_008,lang_008,draw_axis,draw_domain,draw_year,query,has_773,has_490,has_490_traced,has_830,has_800_810_811,has_440,has_245_n_or_p,has_246,has_505,has_505_t,has_740,has_730,has_130_or_240,has_880,has_020,has_300_c,datafield_tags
nli|:990042343710205171,nli,990042343710205171,,p,d, , ,,,,,k,1900,1901,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 546 700 710 751 773 903 906 915 939 942 999 AVA
nli|:990042343660205171,nli,990042343660205171,,p,d, , ,,,,,k,1900,1903,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 546 700 710 751 773 903 906 915 939 942 999 AVA
nli|:990042343700205171,nli,990042343700205171,,p,d, , ,,,,,k,1900,1902,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 546 700 710 751 773 903 906 915 939 942 999 AVA
nli|:990042343670205171,nli,990042343670205171,,p,d, , ,,,,,k,1900,1902,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 546 700 710 751 773 903 906 915 939 942 999 AVA
nli|:990042343650205171,nli,990042343650205171,,p,d, , ,,,,,k,1900,1903,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 546 700 710 751 773 903 906 915 939 942 999 AVA
nli|:990042343640205171,nli,990042343640205171,,p,d, , ,,,,,k,1900,1903,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 546 700 710 751 773 903 906 915 939 942 999 AVA
nli|:990048171230205171,nli,990048171230205171,,p,d, ,a,,,,,k,1900,1937,xx,yid,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 245 260 351 700 710 751 773 903 906 939 999 AVA
nli|:990049019790205171,nli,990049019790205171,,p,d, ,a,,,,,k,1900,1975,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 710 751 773 903 906 934 939 942 988 999 AVA
nli|:990049019810205171,nli,990049019810205171,,p,d, ,a,,,,,k,1900,1975,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 710 751 773 903 906 934 939 942 988 999 AVA
nli|:990049019820205171,nli,990049019820205171,,p,d, ,a,,,,,k,1900,1975,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 710 751 773 903 906 934 939 942 988 999 AVA
nli|:990049019830205171,nli,990049019830205171,,p,d, ,a,,,,,k,1900,1939,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 655 710 751 773 903 906 934 939 942 988 999 AVA
nli|:990049019840205171,nli,990049019840205171,,p,d, ,a,,,,,k,1900,1939,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 710 751 773 903 906 934 939 942 988 999 AVA
nli|:990049019850205171,nli,990049019850205171,,k,d, ,a,,,,,k,1900,1939,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 655 710 751 773 903 906 934 939 942 988 999 AVA
nli|:990049019860205171,nli,990049019860205171,,p,d, ,a,,,,,k,1900,1975,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 710 751 773 903 906 934 939 942 988 999 AVA
nli|:990049019870205171,nli,990049019870205171,,p,d, ,a,,,,,k,1900,1939,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 710 751 773 903 906 934 939 942 988 999 AVA
nli|:997009675368705171,nli,997009675368705171,,p,d,I,i,,,,,k,1900,1939,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 093 245 260 351 520 590 751 773 903 906 915 939 999 AVA
nli|:997009675369105171,nli,997009675369105171,,p,d,I,i,,,,,k,1900,1975,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 093 245 260 351 520 590 751 773 903 906 915 939 999 AVA
nli|:997010857740205171,nli,997010857740205171,,p,d, ,a,,,,,k,1900,1939,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 710 751 773 903 906 934 939 942 988 999 AVA
nli|:997010857740305171,nli,997010857740305171,,p,d, ,a,,,,,k,1900,1939,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 655 710 751 773 903 906 934 939 942 988 999 AVA
nli|:997010857740805171,nli,997010857740805171,,k,d, ,a,,,,,k,1900,1975,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 093 245 260 300 351 520 650 710 751 773 903 906 934 939 942 988 999 AVA
nli|:997010857742305171,nli,997010857742305171,,p,d, ,a,,,,,k,1900,1975,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 710 751 773 903 906 934 939 942 988 999 AVA
nli|:997013772557505171,nli,997013772557505171,,a,m, ,i,,,eng,rda,m,1900,1901,gw,yid,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,040 041 091 093 099 245 264 336 337 338 500 505 546 561 562 650 710 773 903 906 921 939 999 AVA AVE
nli|:997013348903805171,nli,997013348903805171,,a,m,M,u,,,eng,rda,s,1900,    ,gw,ger,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,040 041 091 093 099 100 245 264 300 336 337 338 500 505 546 561 650 730 751 773 903 906 921 939 999 AVA
nli|:990039396490205171,nli,990039396490205171,,a,m, ,i,,,eng,rda,s,190u,    ,pl,pol,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,035 040 041 090 245 246 264 300 336 337 338 490 500 546 590 650 903 906 921 939 964 999 AVA
nli|:990038859240205171,nli,990038859240205171,,p,d,I,i,,,,,s,1900,    ,xx,eng,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 041 093 245 246 260 351 520 597 710 773 903 906 915 921 939 952 999 AVA
nli|:990042992000205171,nli,990042992000205171,,p,d, , ,,,,,k,1900,1999,xx,yid,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 500 710 751 773 775 903 906 907 915 933 939 942 999 AVA AVD
nli|:990043586570205171,nli,990043586570205171,,p,d, , ,,,,,k,1900,1939,xx,yid,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 500 590 710 751 773 903 906 939 942 999 AVA
nli|:997012415377105171,nli,997012415377105171,,p,d, , ,,,,,k,1900,1991,is,rum,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 091 093 245 260 300 351 500 520 590 597 650 655 700 710 751 773 903 906 921 939 942 988 999 AVA
nli|:997011246413705171,nli,997011246413705171,,p,d, , ,,,,,k,1900,1956,xx,eng,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,041 093 245 260 351 773 903 906 939 999 AVA
nli|:990043365000205171,nli,990043365000205171,,p,d, , ,,,,,k,1900,1903,xx,yid,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 245 260 351 500 710 751 773 903 906 915 939 942 999 AVA
nli|:990043213600205171,nli,990043213600205171,,p,c, , ,,,,,k,1900,1973,is,rus,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,035 041 093 100 245 260 300 351 520 544 545 546 561 597 650 700 710 751 773 903 906 939 988 999 AVA AVD
nli|:990049015100205171,nli,990049015100205171,,k,d, ,a,,,,,k,1900,1931,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 300 351 520 650 655 710 751 773 903 906 934 939 942 988 999 AVA
nli|:990049015110205171,nli,990049015110205171,,k,d, ,a,,,,,k,1900,1910,xx,heb,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 041 093 245 246 260 300 351 520 650 655 710 751 773 903 906 915 934 939 942 988 999 AVA
nli|:997009814984905171,nli,997009814984905171,,p,d, , ,,,,,k,1900,1909,xx,fre,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 093 245 260 300 351 500 520 700 710 751 773 903 906 939 942 988 999 AVA
nli|:990017580730205171,nli,990017580730205171,,a,s, ,a,,,eng,,d,1900,1900,rm,rum,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,035 040 041 090 245 260 300 362 500 590 650 740 903 906 921 929 931 939 953 995 998 999 AVA
nli|:997012364072405171,nli,997012364072405171,,j,m, ,a,,VVX,eng,rda,q,1900,1984,nyu,yid,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,028 035 040 041 050 090 099 245 264 300 306 336 337 338 344 500 505 508 546 561 650 700 710 751 903 906 921 939 999 AVA AVD
nli|:990033800920205171,nli,990033800920205171,,c,m,u,a,,,,,s,190u,    ,enk,yid,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,035 040 041 090 093 099 100 240 245 260 300 500 590 650 700 710 730 740 903 906 939 999 AVA
nli|:990034052870205171,nli,990034052870205171,,c,m,u,a,,,eng,,s,190u,    ,enk,yid,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,035 040 041 090 100 240 245 260 300 500 590 650 700 710 730 740 903 906 939 980 987 999 AVA
nli|:997012365706505171,nli,997012365706505171,,p,d,I,i,,,,,k,1900,1980,xx,eng,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,041 093 245 246 260 300 351 597 650 710 773 903 906 921 939 999
nli|:997012441075205171,nli,997012441075205171,,p,d, ,i,,,,,k,1900,2000,xx,eng,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,041 093 245 260 300 351 597 650 710 773 903 906 921 939 999 AVA
nli|:990038189640205171,nli,990038189640205171,,p,d,I,i,,,,,k,1900,1980,xx,eng,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 041 091 093 245 246 260 300 351 520 590 597 650 710 773 903 906 933 934 939 999
nli|:997012365707705171,nli,997012365707705171,,p,d,I,i,,,,,k,1900,1980,xx,eng,language+year,judaica,1900,alma.language=yid AND alma.main_pub_date=1900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,041 093 245 246 260 300 351 597 650 710 773 903 906 921 939 999
dnb|DE-101:574915095,dnb,574915095,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 100 245 264 300 336 337 338 366 850 883
dnb|DE-101:577614797,dnb,577614797,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 100 245 264 300 336 337 338 850
dnb|DE-101:571196160,dnb,571196160,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 100 245 264 300 336 337 338 502 850 883
dnb|DE-101:450769941,dnb,450769941,DE-101,a,m, ,c,c,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,016 020 035 040 041 044 245 264 300 336 337 338 366 773 850 856 883
dnb|DE-101:450769968,dnb,450769968,DE-101,a,m, ,c,c,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,016 020 035 040 041 044 245 264 300 336 337 338 366 773 850 856 883
dnb|DE-101:450769976,dnb,450769976,DE-101,a,m, ,c,c,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,016 020 035 040 041 044 245 264 300 336 337 338 366 773 850 856 883
dnb|DE-101:450769984,dnb,450769984,DE-101,a,m, ,c,c,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,016 020 035 040 041 044 245 264 300 336 337 338 366 773 850 856 883
dnb|DE-101:367507870,dnb,367507870,DE-101,a,m, ,c,b,1145,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 366 490 500 830 850
dnb|DE-101:576478881,dnb,576478881,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:572172524,dnb,572172524,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 366 850
dnb|DE-101:1154154734,dnb,1154154734,DE-101,a,m, ,c,,0101,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,016 024 035 040 041 044 110 245 264 300 336 337 338 366 610 651 710 751 850
dnb|DE-101:451377338,dnb,451377338,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,016 020 035 040 041 044 100 243 245 264 300 336 337 338 366 490 700 850
dnb|DE-101:452150302,dnb,452150302,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,016 020 035 040 041 044 100 245 250 264 300 336 337 338 366 850 856 883
dnb|DE-101:575617446,dnb,575617446,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:57667558X,dnb,57667558X,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 100 245 264 300 336 337 338 366 850
dnb|DE-101:455050414,dnb,455050414,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,016 020 035 040 041 044 084 100 245 264 300 336 337 338 366 850 856 883
dnb|DE-101:367429438,dnb,367429438,DE-101,a,m, ,c,,1145,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:575569190,dnb,575569190,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:577465910,dnb,577465910,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:577138510,dnb,577138510,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 366 850
dnb|DE-101:891283102,dnb,891283102,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 084 100 245 264 300 336 337 338 366 850
dnb|DE-101:572294484,dnb,572294484,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 245 264 300 336 337 338 366 850
dnb|DE-101:577630067,dnb,577630067,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:577353780,dnb,577353780,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:572780680,dnb,572780680,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:577263234,dnb,577263234,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 850
dnb|DE-101:577606395,dnb,577606395,DE-101,a,m, ,c,b,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 490 830 850
dnb|DE-101:450443736,dnb,450443736,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,016 035 040 041 044 084 245 264 300 336 337 338 700 850
dnb|DE-101:973654546,dnb,973654546,DE-101,a,m, ,c,,1131,ger,,s,1950,    ,sz,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,016 020 035 040 041 044 082 110 245 246 264 300 336 337 338 850 883
dnb|DE-101:454260806,dnb,454260806,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,016 035 040 041 044 084 100 245 264 300 336 337 338 366 850 883
dnb|DE-101:452137675,dnb,452137675,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,016 035 040 041 044 100 245 264 300 336 337 338 366 850 883
dnb|DE-101:1141084090,dnb,1141084090,DE-101,a,m, ,c,,1131,ger,rda,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,016 020 035 040 041 044 082 090 100 245 264 300 336 337 338 366 655 850 883 925
dnb|DE-101:1058930168,dnb,1058930168,DE-101,a,m, ,c,,1240,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,016 020 035 040 041 044 082 090 245 246 264 300 336 337 338 366 655 850 883 925
dnb|DE-101:574570950,dnb,574570950,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 100 245 264 300 336 337 338 850
dnb|DE-101:577381210,dnb,577381210,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 100 245 264 300 336 337 338 850 883
dnb|DE-101:575537965,dnb,575537965,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 100 245 264 300 336 337 338 850 883
dnb|DE-101:577612778,dnb,577612778,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,015 016 020 035 040 041 044 245 246 264 300 336 337 338 850
dnb|DE-101:964006111,dnb,964006111,DE-101,a,m, ,c,,1140,ger,,s,1950,    ,au,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,016 020 035 040 041 044 090 110 245 264 300 336 337 338 850
dnb|DE-101:975445014,dnb,975445014,DE-101,a,m, ,c,,2001,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,015 016 035 040 041 044 100 245 246 264 300 336 337 338 366 850 883
dnb|DE-101:454278896,dnb,454278896,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,016 035 040 041 044 100 245 264 300 336 337 338 366 850 856 883
dnb|DE-101:578201976,dnb,578201976,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 246 264 300 336 337 338 700 850 883
dnb|DE-101:367445247,dnb,367445247,DE-101,a,m, ,c,b,1145,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 100 245 264 300 336 337 338 366 490 830 850 883
dnb|DE-101:452709288,dnb,452709288,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,016 020 035 040 041 044 100 245 264 300 336 337 338 366 490 850 883
dnb|DE-101:1191492699,dnb,1191492699,DE-101,a,m, ,c,,1131,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,016 035 040 041 044 245 264 300 925
dnb|DE-101:981290124,dnb,981290124,DE-101,a,m, ,c,,1240,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,016 035 040 041 044 082 110 245 246 264 300 336 337 338 366 850 883
dnb|DE-101:989206998,dnb,989206998,DE-101,a,m, ,c,,1249,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,016 020 035 040 041 044 082 090 100 245 246 264 300 336 337 338 366 850 883
dnb|DE-101:575964553,dnb,575964553,DE-101,a,m, ,c,,9999,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,015 016 035 040 041 044 245 264 300 336 337 338 366 850
dnb|DE-101:453853218,dnb,453853218,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,016 035 040 041 044 100 245 264 300 336 337 338 366 850 883
dnb|DE-101:450969088,dnb,450969088,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,016 020 035 040 041 044 084 100 245 250 264 300 336 337 338 366 700 850 856 883
dnb|DE-101:450969096,dnb,450969096,DE-101,a,m, ,c,,1200,ger,,s,1950,    ,gw,ger,control,control,1950,MAT=books and JHR=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,016 020 035 040 041 044 100 245 264 300 336 337 338 366 700 850 856 883
nli|:990038987890205171,nli,990038987890205171,,p,d,I,i,,,,,s,1950,    ,xx,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 041 093 245 246 351 520 597 710 773 903 906 921 939 999 AVA
